orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
203061,2024-07-03,2024-07-07,Shipped,10426,382.16,Bank Transfer
203062,2024-09-03,2024-09-07,In Process,10903,1947.23,Credit Card
203063,2024-03-22,2024-03-28,Disputed,10295,840.6,Invoice
203064,2024-01-26,2024-02-02,Disputed,10124,7332.65,COD
203065,2024-05-13,2024-05-16,Cancelled,10427,5205.47,Invoice
203066,2024-09-09,2024-09-19,Disputed,10621,272.22,COD
203067,2024-09-13,2024-09-16,Cancelled,10049,980.56,Bank Transfer
203068,2024-06-15,2024-06-22,Shipped,10373,3723.42,Invoice
203069,2024-09-06,2024-09-15,Delivered,10223,4710.9,Credit Card
203070,2024-02-19,2024-02-22,Disputed,10238,4636.83,Bank Transfer
203071,2024-06-28,2024-07-01,In Process,10840,1606.7,COD
203072,2024-03-24,2024-03-30,Delivered,10662,880.1,COD
203073,2024-10-18,2024-10-21,Disputed,10471,3853.33,Bank Transfer
203074,2024-10-21,2024-10-28,Shipped,10844,75.39,Bank Transfer
203075,2024-02-16,2024-02-23,Shipped,10020,6837.36,COD
203076,2024-05-17,2024-05-27,Cancelled,10733,4142.09,Bank Transfer
203077,2024-05-16,2024-05-24,In Process,10468,1825.08,Credit Card
203078,2024-06-17,2024-06-26,Delivered,10472,7150.87,Credit Card
203079,2024-06-29,2024-07-05,Disputed,10477,6721.53,COD
203080,2024-01-10,2024-01-12,In Process,10769,237.15,Invoice
203081,2024-07-03,2024-07-12,In Process,10473,850.69,Bank Transfer
203082,2024-07-25,2024-08-04,In Process,10356,4413.17,Bank Transfer
203083,2024-03-12,2024-03-20,In Process,10644,3561.63,Invoice
203084,2024-08-08,2024-08-15,Cancelled,10892,2720.15,Invoice
203085,2024-10-18,2024-10-23,In Process,10403,4900.27,Invoice
203086,2024-09-17,2024-09-22,Delivered,10714,6920.76,Invoice
203087,2024-10-13,2024-10-19,Shipped,10641,225.54,Bank Transfer
203088,2024-09-19,2024-09-27,Shipped,10276,4243.2,Credit Card
203089,2024-02-22,2024-02-27,Cancelled,10095,6610.73,Bank Transfer
203090,2024-02-11,2024-02-14,Cancelled,10654,2453.38,COD
203091,2024-07-25,2024-08-03,Cancelled,10408,4384.33,Credit Card
203092,2024-03-27,2024-04-03,Shipped,10320,2122.61,Bank Transfer
203093,2024-02-17,2024-02-27,Cancelled,10423,7097.95,Bank Transfer
203094,2024-01-19,2024-01-22,Disputed,10927,4159.22,Bank Transfer
203095,2024-03-19,2024-03-23,In Process,10692,6426.25,Credit Card
203096,2024-01-02,2024-01-04,Disputed,10057,3525.29,Credit Card
203097,2024-03-25,2024-04-03,Delivered,10559,4024.02,Bank Transfer
203098,2024-08-26,2024-09-01,Disputed,10376,302.01,COD
203099,2024-06-20,2024-06-23,Cancelled,10734,4197.75,Bank Transfer
203100,2024-10-18,2024-10-23,Shipped,10650,1131.12,Invoice
203101,2024-09-21,2024-09-25,In Process,10292,1385.4,Invoice
203102,2024-01-02,2024-01-07,Delivered,10239,4590.12,Credit Card
203103,2024-05-05,2024-05-07,Cancelled,10407,6152.39,Credit Card
203104,2024-01-18,2024-01-24,Delivered,10498,5376.09,Invoice
203105,2024-04-14,2024-04-22,Shipped,10480,7228.66,Bank Transfer
203106,2024-05-23,2024-06-02,Disputed,10543,477.65,Invoice
203107,2024-06-27,2024-07-02,In Process,10443,6636.82,Credit Card
203108,2024-05-11,2024-05-14,Cancelled,10274,2664.56,Invoice
203109,2024-04-13,2024-04-22,Delivered,10910,165.38,Invoice
203110,2024-06-14,2024-06-20,Delivered,10502,1455.29,Bank Transfer
203111,2024-06-25,2024-06-27,Shipped,10447,6709.33,Invoice
203112,2024-01-28,2024-02-05,In Process,10162,1355.33,COD
203113,2024-01-03,2024-01-12,Shipped,10801,2515.99,Bank Transfer
203114,2024-08-14,2024-08-22,Disputed,10694,6506.93,COD
203115,2024-06-26,2024-07-03,Delivered,10486,3379.23,Invoice
203116,2024-07-03,2024-07-05,Delivered,10689,6438.05,Bank Transfer
203117,2024-05-23,2024-05-30,Cancelled,10355,3445.78,Bank Transfer
203118,2024-05-16,2024-05-20,In Process,10718,5373.48,Credit Card
203119,2024-08-11,2024-08-14,In Process,10013,3523.73,COD
203120,2024-08-06,2024-08-14,In Process,10259,565.66,Bank Transfer
203121,2024-02-06,2024-02-15,Delivered,10799,5211.67,Bank Transfer
203122,2024-09-26,2024-10-06,In Process,10895,3506.81,COD
203123,2024-02-20,2024-02-26,Disputed,10202,2752.28,Invoice
203124,2024-05-09,2024-05-17,Delivered,10797,6343.39,Invoice
203125,2024-07-25,2024-08-04,Delivered,10334,5941.84,Bank Transfer
203126,2024-08-20,2024-08-22,Cancelled,10342,85.65,Bank Transfer
203127,2024-04-29,2024-05-04,Disputed,10497,3123.61,Invoice
203128,2024-05-23,2024-06-02,In Process,10788,6509.9,COD
203129,2024-09-24,2024-09-27,Shipped,10343,6348.8,COD
203130,2024-06-11,2024-06-20,Delivered,10744,2424.14,Bank Transfer
203131,2024-07-26,2024-07-28,Delivered,10153,2354.52,Bank Transfer
203132,2024-10-12,2024-10-20,Delivered,10270,3440.7,COD
203133,2024-03-19,2024-03-29,In Process,10444,4010.62,Bank Transfer
203134,2024-09-30,2024-10-10,Cancelled,10023,5472.04,Credit Card
203135,2024-04-22,2024-04-30,Cancelled,10654,7166.77,Bank Transfer
203136,2024-02-07,2024-02-16,Delivered,10171,1955.34,Bank Transfer
203137,2024-09-26,2024-09-30,Delivered,10568,5329.6,Invoice
203138,2024-05-03,2024-05-05,Cancelled,10319,6342.67,Credit Card
203139,2024-10-07,2024-10-15,Shipped,10400,1617.71,Invoice
203140,2024-02-22,2024-02-28,In Process,10765,4168.35,Invoice
203141,2024-04-29,2024-05-06,Cancelled,10910,6355.16,
203142,2024-03-05,2024-03-11,In Process,10709,5629.62,Credit Card
203143,2024-02-10,2024-02-16,Cancelled,10495,6529.85,Bank Transfer
203144,2024-02-20,2024-02-29,Delivered,10915,6839.53,Credit Card
203145,2024-10-08,2024-10-14,Disputed,10122,1108.51,Bank Transfer
203146,2024-07-17,2024-07-21,Disputed,10244,200.29,Bank Transfer
203147,2024-07-29,2024-08-05,Disputed,10011,2430.97,COD
203148,2024-10-25,2024-11-03,Cancelled,10846,4220.72,Credit Card
203149,2024-02-06,2024-02-14,In Process,10209,2111.56,Bank Transfer
203150,2024-07-25,2024-07-28,In Process,10297,1558.22,Invoice
203151,2024-07-18,2024-07-23,Cancelled,10560,3644.67,COD
203152,2024-02-04,2024-02-14,In Process,10147,2754.18,Credit Card
203153,2024-07-18,2024-07-20,In Process,10508,2690.79,Invoice
203154,2024-03-14,2024-03-18,In Process,10691,867.5,Invoice
203155,2024-10-25,2024-11-04,Delivered,10147,361.62,COD
203156,2024-04-25,2024-05-03,Disputed,10641,7090.68,COD
203157,2024-10-17,2024-10-24,Disputed,10783,1713.31,COD
203158,2024-01-03,2024-01-11,Shipped,10936,512.94,Bank Transfer
203159,2024-05-07,2024-05-09,Cancelled,10478,4538.26,COD
203160,2024-07-06,2024-07-10,Shipped,10335,3880.53,Invoice
203161,2024-10-14,2024-10-24,Disputed,10635,4095.34,COD
203162,2024-03-13,2024-03-15,Disputed,10644,456.77,Credit Card
203163,2024-05-30,2024-06-08,Delivered,10163,6504.08,COD
203164,2024-10-21,2024-10-26,Shipped,10876,3699.38,Bank Transfer
203165,2024-09-14,2024-09-19,Shipped,10064,3867.26,Credit Card
203166,2024-10-14,2024-10-16,In Process,10075,3175.5,COD
203167,2024-06-29,2024-07-06,Delivered,10500,3387.17,COD
203168,2024-03-16,2024-03-25,Disputed,10758,2573.92,Invoice
203169,2024-02-22,2024-03-01,In Process,10731,981.08,Bank Transfer
203170,2024-03-10,2024-03-13,Delivered,10011,3479.8,Credit Card
203171,2024-03-27,2024-04-02,Delivered,10535,1361.24,Bank Transfer
203172,2024-04-09,2024-04-15,Cancelled,10622,2834.05,Credit Card
203173,2024-06-07,2024-06-12,Disputed,10886,2833.25,
203174,2024-10-06,2024-10-12,In Process,10565,6005.84,Invoice
203175,2024-01-10,2024-01-15,Cancelled,10954,644.91,Credit Card
203176,2024-09-05,2024-09-12,Shipped,10347,6810.73,Bank Transfer
203177,2024-10-13,2024-10-18,Cancelled,10144,1740.98,COD
203178,2024-06-02,2024-06-05,Shipped,10625,6751.55,Invoice
203179,2024-03-24,2024-03-31,Delivered,10852,349.94,Bank Transfer
203180,2024-04-29,2024-05-01,Shipped,10315,301.26,Credit Card
203181,2024-07-11,2024-07-17,Shipped,10481,6582.62,COD
203182,2024-07-27,2024-08-04,Cancelled,10100,6819.29,Bank Transfer
203183,2024-01-07,2024-01-13,In Process,10286,6614.35,Credit Card
203184,2024-04-30,2024-05-03,Shipped,10766,4372.67,Credit Card
203185,2024-07-13,2024-07-16,In Process,10104,2686.81,COD
203186,2024-05-18,2024-05-20,Disputed,10194,661.47,Bank Transfer
203187,2024-01-08,2024-01-10,Cancelled,10247,7037.43,Bank Transfer
203188,2024-01-06,2024-01-13,In Process,10818,3406.09,Invoice
203189,2024-10-24,2024-10-30,Delivered,10401,3746.8,Credit Card
203190,2024-08-22,2024-09-01,Disputed,10687,1631.1,Bank Transfer
203191,2024-08-26,2024-09-03,Shipped,10041,1692.87,Bank Transfer
203192,2024-03-13,2024-03-20,Disputed,10692,5004.91,Bank Transfer
203193,2024-04-24,2024-04-28,Delivered,10782,2036.18,Invoice
203194,2024-05-12,2024-05-21,Disputed,10636,3895.54,Invoice
203195,2024-03-30,2024-04-03,In Process,10395,2815.82,Invoice
203196,2024-02-18,2024-02-23,In Process,10517,5218.24,COD
203197,2024-05-01,2024-05-05,Disputed,10195,559.22,Credit Card
203198,2024-05-21,2024-05-25,Shipped,10481,1733.03,COD
203199,2024-07-02,2024-07-09,Disputed,10749,4848.69,Invoice
203200,2024-03-29,2024-03-31,In Process,10001,2529.88,Credit Card
203201,2024-04-09,2024-04-18,Shipped,10622,2401.33,COD
203202,2024-05-29,2024-06-05,Delivered,10372,7498.55,Invoice
203203,2024-07-08,2024-07-14,In Process,10231,1731.8,Bank Transfer
203204,2024-02-29,2024-03-06,In Process,10325,6093.17,Credit Card
203205,2024-08-03,2024-08-13,Shipped,10709,3310.85,Invoice
203206,2024-10-26,2024-11-01,Shipped,10776,389.98,Invoice
203207,2024-03-07,2024-03-13,Shipped,10314,1581.81,Credit Card
203208,2024-05-19,2024-05-25,In Process,10709,1481.66,Bank Transfer
203209,2024-08-11,2024-08-19,Delivered,10683,6613.93,Invoice
203210,2024-08-20,2024-08-26,Cancelled,10850,2718.49,Credit Card
203211,2024-04-14,2024-04-18,Shipped,10528,2188.15,COD
203212,2024-08-31,2024-09-06,In Process,10318,4708.78,Bank Transfer
203213,2024-08-07,2024-08-14,Disputed,10785,5371.03,Bank Transfer
203214,2024-03-14,2024-03-20,Cancelled,10239,5211.85,Bank Transfer
203215,2024-02-21,2024-02-27,Shipped,10625,6581.51,Invoice
203216,2024-03-15,2024-03-19,Shipped,10008,5319.71,Invoice
203217,2024-08-03,2024-08-10,Delivered,10070,4376.66,Invoice
203218,2024-01-29,2024-02-01,In Process,10810,4705.67,Invoice
203219,2024-03-22,2024-03-26,Disputed,10804,170.27,COD
203220,2024-06-30,2024-07-04,Delivered,10399,503.28,Bank Transfer
203221,2024-02-18,2024-02-25,In Process,10543,359.01,COD
203222,2024-02-08,2024-02-17,Cancelled,10991,2213.26,Invoice
203223,2024-05-14,2024-05-20,Shipped,10126,6678.33,Invoice
203224,2024-01-04,2024-01-08,In Process,10289,73.98,COD
203225,2024-05-26,2024-06-03,In Process,10105,1416.7,COD
203226,2024-03-20,2024-03-22,Disputed,10966,4570.02,Bank Transfer
203227,2024-03-29,2024-04-04,Delivered,10506,5267.24,Invoice
203228,2024-07-03,2024-07-08,Cancelled,10682,7385.94,Invoice
203229,2024-09-19,2024-09-24,Cancelled,10561,7053.49,Invoice
203230,2024-10-02,2024-10-08,Delivered,10335,813.5,Bank Transfer
203231,2024-03-06,2024-03-15,Cancelled,10735,6577.94,Bank Transfer
203232,2024-01-17,2024-01-22,Disputed,10773,2345.39,COD
203233,2024-10-08,2024-10-10,Disputed,10000,2512.58,Credit Card
203234,2024-04-23,2024-04-26,Shipped,10823,5964.14,Credit Card
203235,2024-04-25,2024-05-04,Shipped,10816,1201.33,Bank Transfer
203236,2024-04-28,2024-05-08,In Process,10296,6196.57,Credit Card
203237,2024-06-05,2024-06-13,In Process,10107,3814.57,Invoice
203238,2024-04-21,2024-04-30,Cancelled,10066,59.36,Invoice
203239,2024-07-03,2024-07-12,Shipped,10329,4160.87,Credit Card
203240,2024-04-23,2024-04-29,Delivered,10981,5756.38,COD
203241,2024-03-01,2024-03-05,Shipped,10533,662.16,Bank Transfer
203242,2024-05-27,2024-06-05,Cancelled,10672,4231.56,COD
203243,2024-04-18,2024-04-28,Shipped,10323,7102.37,Bank Transfer
203244,2024-07-15,2024-07-24,In Process,10096,2594.66,Invoice
203245,2024-10-10,2024-10-14,Disputed,10166,1830.36,Invoice
203246,2024-10-03,2024-10-05,Delivered,10394,1083.82,Invoice
203247,2024-05-07,2024-05-15,In Process,10298,2860.58,Invoice
203248,2024-06-13,2024-06-18,In Process,10132,897.7,Invoice
203249,2024-01-25,2024-01-30,Cancelled,10681,6152.38,Bank Transfer
203250,2024-05-17,2024-05-23,Cancelled,10984,5732.54,COD
203251,2024-05-10,2024-05-15,Shipped,10844,790.93,Credit Card
203252,2024-09-05,2024-09-13,In Process,10823,301.84,Bank Transfer
203253,2024-08-13,2024-08-19,Delivered,10238,5629.23,Credit Card
203254,2024-05-31,2024-06-03,Cancelled,10965,6553.96,Invoice
203255,2024-10-25,2024-11-04,Delivered,10844,3758.95,Invoice
203256,2024-09-05,2024-09-07,Delivered,10847,1843.52,COD
203257,2024-04-17,2024-04-25,Cancelled,10990,883.33,Credit Card
203258,2024-10-11,2024-10-14,Cancelled,10030,5196.96,COD
203259,2024-01-13,2024-01-19,Delivered,10475,5229.93,Credit Card
203260,2024-03-25,2024-03-30,Shipped,10598,3322.69,Credit Card
203261,2024-08-23,2024-08-27,Shipped,10544,2194.82,Credit Card
203262,2024-08-06,2024-08-10,In Process,10837,406.51,Bank Transfer
203263,2024-10-22,2024-10-29,Disputed,10588,5706.74,Invoice
203264,2024-03-07,2024-03-13,In Process,10885,5017.5,Credit Card
203265,2024-10-21,2024-10-27,Shipped,10965,6386.85,Invoice
203266,2024-07-21,2024-07-25,Disputed,10685,6224.25,COD
203267,2024-06-26,2024-07-04,Shipped,10408,372.84,COD
203268,2024-01-10,2024-01-12,In Process,10748,7385.09,COD
203269,2024-03-01,2024-03-03,Disputed,10106,3941.92,Bank Transfer
203270,2024-09-07,2024-09-09,Delivered,10592,6511.9,Invoice
203271,2024-05-03,2024-05-11,Cancelled,10762,1998.96,Credit Card
203272,2024-07-30,2024-08-06,Cancelled,10602,3673.32,Bank Transfer
203273,2024-09-20,2024-09-24,Disputed,10561,3702.63,COD
203274,2024-03-23,2024-04-01,In Process,10513,810.23,Credit Card
203275,2024-03-08,2024-03-13,In Process,10957,5320.28,Credit Card
203276,2024-08-13,2024-08-16,Cancelled,10404,3310.02,Invoice
203277,2024-06-25,2024-07-05,Disputed,10521,6070.21,Bank Transfer
203278,2024-10-18,2024-10-26,Delivered,10140,6551.73,COD
203279,2024-08-08,2024-08-10,Delivered,10540,6535.83,Credit Card
203280,2024-07-03,2024-07-12,In Process,10860,6306.66,Invoice
203281,2024-08-05,2024-08-07,Disputed,10639,7394.39,Invoice
203282,2024-03-31,2024-04-07,Shipped,10253,2815.08,COD
203283,2024-08-15,2024-08-24,Delivered,10296,6752.57,Bank Transfer
203284,2024-06-14,2024-06-16,Delivered,10631,2466.47,COD
203285,2024-04-15,2024-04-21,Cancelled,10171,4907.91,COD
203286,2024-08-18,2024-08-28,In Process,10397,2490.48,Bank Transfer
203287,2024-03-28,2024-04-01,In Process,10548,222.22,Invoice
203288,2024-10-02,2024-10-07,In Process,10225,6284.61,Credit Card
203289,2024-07-01,2024-07-03,Cancelled,10833,5797.06,Invoice
203290,2024-04-17,2024-04-22,Cancelled,10057,2192.86,Credit Card
203291,2024-08-06,2024-08-14,Shipped,10636,6548.98,Bank Transfer
203292,2024-03-09,2024-03-18,Shipped,10386,6558.49,COD
203293,2024-04-02,2024-04-05,Disputed,10694,7022.95,Credit Card
203294,2024-10-19,2024-10-24,Disputed,10689,7280.41,Invoice
203295,2024-03-18,2024-03-28,Disputed,10999,4902.32,Invoice
203296,2024-01-22,2024-02-01,Delivered,10976,2677.99,Invoice
203297,2024-08-28,2024-09-03,Shipped,10349,5776.58,COD
203298,2024-07-18,2024-07-25,Cancelled,10671,976.16,Credit Card
203299,2024-10-13,2024-10-17,Delivered,10455,3478.07,Bank Transfer
203300,2024-07-29,2024-08-04,Disputed,10104,1181.14,COD
203301,2024-10-04,2024-10-08,Disputed,10257,6770.45,Invoice
203302,2024-10-15,2024-10-21,Cancelled,10850,7463.25,Bank Transfer
203303,2024-05-27,2024-06-02,Cancelled,10145,6194.87,Invoice
203304,2024-08-28,2024-09-07,Delivered,10065,7069.07,Credit Card
203305,2024-05-30,2024-06-03,In Process,10741,4201.59,Bank Transfer
203306,2024-02-15,2024-02-24,Disputed,10093,5040.33,Credit Card
203307,2024-07-28,2024-08-04,Delivered,10622,7431.16,Invoice
203308,2024-03-07,2024-03-13,Delivered,10883,88.83,Credit Card
203309,2024-04-19,2024-04-29,Disputed,10421,6580.14,COD
203310,2024-08-31,2024-09-05,Cancelled,10377,4557.45,Credit Card
203311,2024-07-27,2024-08-03,Cancelled,10426,5050.91,Credit Card
203312,2024-01-28,2024-01-30,In Process,10652,1491.38,COD
203313,2024-06-16,2024-06-21,In Process,10889,607.0,Invoice
203314,2024-09-04,2024-09-13,Cancelled,10902,371.43,Credit Card
203315,2024-10-22,2024-10-28,Shipped,10706,3063.1,Credit Card
203316,2024-08-05,2024-08-15,Shipped,10703,6539.72,COD
203317,2024-10-14,2024-10-19,Shipped,10761,7251.15,Credit Card
203318,2024-09-07,2024-09-12,Cancelled,10797,1467.04,COD
203319,2024-04-17,2024-04-24,Disputed,10349,3663.01,Invoice
203320,2024-01-12,2024-01-20,Delivered,10285,4246.98,COD
203321,2024-04-24,2024-04-29,Shipped,10802,6877.72,COD
203322,2024-09-08,2024-09-10,Disputed,10142,1836.52,Credit Card
203323,2024-09-26,2024-10-01,Shipped,10986,6052.45,Bank Transfer
203324,2024-02-19,2024-02-23,Delivered,10297,528.7,Invoice
203325,2024-05-02,2024-05-06,Shipped,10626,6502.18,Credit Card
203326,2024-05-01,2024-05-11,Cancelled,10539,923.76,Invoice
203327,2024-09-09,2024-09-12,In Process,10842,5538.31,Credit Card
203328,2024-08-25,2024-08-31,Delivered,10668,6402.01,COD
203329,2024-07-15,2024-07-22,In Process,10503,6938.94,Credit Card
203330,2024-03-07,2024-03-17,Delivered,10007,2123.72,Invoice
203331,2024-07-06,2024-07-08,In Process,10363,5481.9,Credit Card
203332,2024-04-29,2024-05-08,In Process,10143,2314.49,Credit Card
203333,2024-05-14,2024-05-22,In Process,10527,7365.91,Bank Transfer
203334,2024-09-14,2024-09-22,Shipped,10651,7138.53,Bank Transfer
203335,2024-04-03,2024-04-09,Cancelled,10461,175.53,Bank Transfer
203336,2024-03-21,2024-03-24,In Process,10307,969.45,COD
203337,2024-01-07,2024-01-11,Disputed,10402,813.93,COD
203338,2024-05-11,2024-05-20,Cancelled,10756,5708.85,Bank Transfer
203339,2024-06-03,2024-06-13,In Process,10832,3985.31,COD
203340,2024-05-23,2024-05-28,Shipped,10466,6935.25,Credit Card
203341,2024-05-02,2024-05-06,Disputed,10858,5587.15,COD
203342,2024-01-31,2024-02-04,In Process,10673,4971.07,Invoice
203343,2024-10-02,2024-10-10,In Process,10966,4944.7,Credit Card
203344,2024-03-23,2024-03-27,Cancelled,10536,3942.55,Credit Card
203345,2024-07-25,2024-08-02,Disputed,10061,5226.95,Credit Card
203346,2024-10-18,2024-10-28,In Process,10857,4498.9,Credit Card
203347,2024-07-14,2024-07-23,Delivered,10197,5603.3,Invoice
203348,2024-08-02,2024-08-09,In Process,10310,3480.75,Credit Card
203349,2024-07-05,2024-07-08,In Process,10935,1305.86,Bank Transfer
203350,2024-01-06,2024-01-09,Shipped,10791,5790.31,Invoice
203351,2024-03-21,2024-03-25,Cancelled,10086,1731.43,COD
203352,2024-04-29,2024-05-03,In Process,10577,147.93,COD
203353,2024-05-20,2024-05-26,Delivered,10438,1486.3,COD
203354,2024-02-22,2024-02-24,In Process,10380,4874.25,Invoice
203355,2024-10-15,2024-10-21,Disputed,10669,7033.82,COD
203356,2024-03-01,2024-03-08,Shipped,10619,793.15,Bank Transfer
203357,2024-07-20,2024-07-23,Shipped,10510,5140.11,COD
203358,2024-06-14,2024-06-17,Delivered,10052,4201.52,Invoice
203359,2024-09-30,2024-10-05,Disputed,10523,5703.11,COD
203360,2024-03-06,2024-03-11,Cancelled,10115,4029.35,COD
203361,2024-07-11,2024-07-20,Shipped,10314,3057.2,Credit Card
203362,2024-10-23,2024-10-27,Shipped,10532,2371.64,Credit Card
203363,2024-01-01,2024-01-03,Delivered,10573,7198.88,Invoice
203364,2024-04-23,2024-04-27,Delivered,10412,469.53,COD
203365,2024-06-15,2024-06-21,Cancelled,10850,6518.3,Invoice
203366,2024-04-13,2024-04-15,Cancelled,10937,7389.0,Bank Transfer
203367,2024-10-17,2024-10-21,Cancelled,10867,1794.78,Bank Transfer
203368,2024-03-28,2024-04-06,In Process,10306,688.22,Bank Transfer
203369,2024-03-28,2024-04-05,Disputed,10743,110.13,Bank Transfer
203370,2024-09-20,2024-09-29,Delivered,10511,4027.58,Bank Transfer
203371,2024-09-29,2024-10-04,Shipped,10000,1323.62,
203372,2024-03-06,2024-03-08,Delivered,10966,1083.66,Bank Transfer
203373,2024-09-02,2024-09-06,Disputed,10347,2829.48,Credit Card
203374,2024-04-14,2024-04-18,In Process,10169,1899.19,Invoice
203375,2024-07-16,2024-07-26,In Process,10841,2045.01,Credit Card
203376,2024-03-29,2024-04-03,Disputed,10147,787.26,Invoice
203377,2024-03-03,2024-03-13,Shipped,10468,6851.19,Invoice
203378,2024-08-28,2024-09-04,Disputed,10504,1558.68,Bank Transfer
203379,2024-05-04,2024-05-07,In Process,10697,2350.45,Bank Transfer
203380,2024-09-28,2024-10-04,Delivered,10236,7204.11,Bank Transfer
203381,2024-08-28,2024-09-05,In Process,10677,4019.24,Bank Transfer
203382,2024-03-03,2024-03-12,Shipped,10477,842.82,COD
203383,2024-01-29,2024-02-06,In Process,10099,5735.16,Bank Transfer
203384,2024-07-31,2024-08-08,Disputed,10061,5884.37,
203385,2024-07-17,2024-07-22,Disputed,10885,5264.43,Credit Card
203386,2024-09-15,2024-09-20,Shipped,10337,5250.46,Bank Transfer
203387,2024-09-14,2024-09-21,Delivered,10243,869.1,Bank Transfer
203388,2024-07-17,2024-07-26,Cancelled,10803,5949.13,Credit Card
203389,2024-07-30,2024-08-03,Cancelled,10605,4248.13,Invoice
203390,2024-03-02,2024-03-05,Disputed,10722,3219.06,Bank Transfer
203391,2024-10-22,2024-10-25,Delivered,10715,6909.72,COD
203392,2024-10-10,2024-10-15,Cancelled,10657,6753.8,COD
