orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
202713,2024-03-31,2024-04-08,Cancelled,10761,2353.15,Invoice
202714,2024-04-19,2024-04-24,Shipped,10486,157.52,Bank Transfer
202715,2024-09-13,2024-09-22,Shipped,10027,2287.03,Credit Card
202716,2024-05-03,2024-05-05,Cancelled,10536,1529.28,Credit Card
202717,2024-01-25,2024-01-29,Disputed,10974,4501.82,Credit Card
202718,2024-05-24,2024-05-28,Delivered,10587,4861.69,COD
202719,2024-01-02,2024-01-12,Shipped,10974,1373.04,Bank Transfer
202720,2024-07-03,2024-07-07,Cancelled,10400,5220.71,Bank Transfer
202721,2024-07-02,2024-07-05,Shipped,10961,2697.0,Bank Transfer
202722,2024-06-21,2024-06-23,Delivered,10928,1003.34,Bank Transfer
202723,2024-04-28,2024-05-04,Delivered,10491,3863.81,COD
202724,2024-08-15,2024-08-25,Disputed,10309,5435.65,Invoice
202725,2024-06-01,2024-06-09,Disputed,10084,6955.05,Credit Card
202726,2024-03-29,2024-04-02,Delivered,10089,1985.38,Invoice
202727,2024-02-22,2024-02-29,Shipped,10814,5446.77,Credit Card
202728,2024-02-15,2024-02-19,In Process,10857,2139.37,Invoice
202729,2024-09-02,2024-09-07,Delivered,10806,1028.85,Bank Transfer
202730,2024-07-15,2024-07-24,Shipped,10251,1924.78,COD
202731,2024-09-14,2024-09-19,Shipped,10058,7420.37,Invoice
202732,2024-01-08,2024-01-10,In Process,10875,2708.68,Credit Card
202733,2024-08-20,2024-08-27,Shipped,10078,7083.9,Bank Transfer
202734,2024-04-20,2024-04-26,Cancelled,10464,2252.13,COD
202735,2024-05-27,2024-06-04,Cancelled,10285,560.13,Invoice
202736,2024-08-11,2024-08-15,In Process,10433,4794.12,Credit Card
202737,2024-05-17,2024-05-23,Disputed,10191,5956.67,Bank Transfer
202738,2024-03-06,2024-03-16,Delivered,10421,2895.67,Invoice
202739,2024-02-05,2024-02-14,Disputed,10658,4460.84,COD
202740,2024-07-27,2024-08-01,Delivered,10504,4450.53,COD
202741,2024-10-05,2024-10-07,Delivered,10991,6317.67,Credit Card
202742,2024-01-17,2024-01-22,In Process,10295,2463.32,Credit Card
202743,2024-02-18,2024-02-25,Delivered,10364,1543.49,Credit Card
202744,2024-09-22,2024-09-29,Cancelled,10056,3179.29,Invoice
202745,2024-01-24,2024-02-03,Cancelled,10722,1319.33,COD
202746,2024-04-03,2024-04-13,Delivered,10839,6704.04,COD
202747,2024-01-14,2024-01-21,Disputed,10154,2969.3,Invoice
202748,2024-07-26,2024-07-29,Disputed,10775,1327.35,COD
202749,2024-07-23,2024-08-01,Cancelled,10080,6749.35,Credit Card
202750,2024-10-25,2024-11-01,Shipped,10457,6751.67,Invoice
202751,2024-06-19,2024-06-24,Delivered,10551,5126.55,Credit Card
202752,2024-04-08,2024-04-15,Cancelled,10577,5292.21,Credit Card
202753,2024-01-23,2024-02-01,Cancelled,10236,3429.99,Invoice
202754,2024-06-11,2024-06-13,In Process,10114,6548.18,Invoice
202755,2024-08-27,2024-09-05,Disputed,10098,687.13,COD
202756,2024-08-20,2024-08-26,Delivered,10309,5221.94,Bank Transfer
202757,2024-03-07,2024-03-15,Cancelled,10084,4923.75,Credit Card
202758,2024-08-01,2024-08-06,In Process,10141,101.37,Credit Card
202759,2024-07-12,2024-07-18,Disputed,10280,5424.02,Credit Card
202760,2024-05-14,2024-05-23,In Process,10261,3927.19,Credit Card
202761,2024-05-30,2024-06-08,Delivered,10940,5498.52,Invoice
202762,2024-08-20,2024-08-27,Delivered,10340,4908.1,Invoice
202763,2024-05-09,2024-05-16,Delivered,10175,2875.29,Invoice
202764,2024-04-15,2024-04-23,In Process,10204,7398.84,COD
202765,2024-04-17,2024-04-26,Shipped,10797,2254.42,COD
202766,2024-09-11,2024-09-17,Cancelled,10222,183.74,Bank Transfer
202767,2024-04-29,2024-05-04,Cancelled,10475,695.68,Invoice
202768,2024-05-28,2024-06-03,In Process,10924,1369.09,Bank Transfer
202769,2024-09-27,2024-09-29,Shipped,10535,5015.73,COD
202770,2024-03-03,2024-03-08,Shipped,10215,2303.97,Credit Card
202771,2024-10-07,2024-10-14,Delivered,10635,5286.47,Invoice
202772,2024-02-22,2024-02-26,Delivered,10594,3040.63,Invoice
202773,2024-10-20,2024-10-30,In Process,10640,1069.51,Credit Card
202774,2024-08-13,2024-08-17,Delivered,10337,5100.73,Credit Card
202775,2024-08-15,2024-08-17,Disputed,10251,6039.32,Bank Transfer
202776,2024-03-26,2024-03-31,Shipped,10725,648.78,COD
202777,2024-05-29,2024-06-07,Shipped,10763,1567.42,COD
202778,2024-04-10,2024-04-20,Delivered,10079,2534.55,Invoice
202779,2024-07-14,2024-07-21,In Process,10590,7024.79,Invoice
202780,2024-05-06,2024-05-15,Disputed,10124,269.26,Credit Card
202781,2024-02-29,2024-03-03,Shipped,10150,4205.47,COD
202782,2024-01-19,2024-01-28,Disputed,10036,4075.3,COD
202783,2024-08-30,2024-09-04,Delivered,10926,408.07,Credit Card
202784,2024-07-14,2024-07-18,Cancelled,10718,6208.0,Invoice
202785,2024-09-20,2024-09-29,Delivered,10061,2379.22,Credit Card
202786,2024-05-05,2024-05-12,Shipped,10823,4771.63,Bank Transfer
202787,2024-09-27,2024-10-02,Cancelled,10579,7495.21,Bank Transfer
202788,2024-01-12,2024-01-18,Delivered,10400,5904.92,COD
202789,2024-01-03,2024-01-08,In Process,10980,528.43,Bank Transfer
202790,2024-09-07,2024-09-13,Disputed,10518,5922.43,Credit Card
202791,2024-07-15,2024-07-19,In Process,10837,3377.39,Credit Card
202792,2024-04-10,2024-04-19,Cancelled,10987,5479.78,Credit Card
202793,2024-06-05,2024-06-11,Delivered,10788,4473.53,Bank Transfer
202794,2024-04-17,2024-04-21,Cancelled,10632,1736.97,Invoice
202795,2024-09-09,2024-09-18,Delivered,10920,1754.42,Invoice
202796,2024-08-22,2024-08-26,Shipped,10029,287.31,Credit Card
202797,2024-04-05,2024-04-11,In Process,10825,6639.01,Bank Transfer
202798,2024-04-13,2024-04-18,Disputed,10447,3401.44,Bank Transfer
202799,2024-03-23,2024-03-27,Shipped,10286,1806.54,Credit Card
202800,2024-01-21,2024-01-30,Disputed,10050,4318.55,Bank Transfer
202801,2024-10-14,2024-10-20,Disputed,10263,6978.75,Credit Card
202802,2024-02-07,2024-02-12,Disputed,10109,5172.44,Credit Card
202803,2024-04-09,2024-04-14,Disputed,10503,3044.13,COD
202804,2024-06-02,2024-06-04,Cancelled,10612,5948.29,Bank Transfer
202805,2024-05-11,2024-05-20,Disputed,10820,870.1,Invoice
202806,2024-07-11,2024-07-17,Cancelled,10018,6693.18,Credit Card
202807,2024-02-27,2024-02-29,Shipped,10860,6898.74,Bank Transfer
202808,2024-02-04,2024-02-09,Disputed,10906,5091.54,COD
202809,2024-06-05,2024-06-14,Shipped,10878,4096.97,Bank Transfer
202810,2024-04-25,2024-05-04,Delivered,10421,2628.47,Bank Transfer
202811,2024-07-15,2024-07-25,Cancelled,10983,7044.13,Bank Transfer
202812,2024-02-19,2024-02-26,Shipped,10729,6391.72,Invoice
202813,2024-04-11,2024-04-14,Delivered,10887,3165.08,Invoice
202814,2024-07-21,2024-07-28,Cancelled,10679,887.92,Invoice
202815,2024-08-07,2024-08-15,Disputed,10824,2433.74,Bank Transfer
202816,2024-07-12,2024-07-21,In Process,10065,2063.0,Bank Transfer
202817,2024-05-17,2024-05-24,Shipped,10919,7208.33,COD
202818,2024-06-26,2024-07-01,Cancelled,10181,3414.22,Bank Transfer
202819,2024-03-02,2024-03-07,Shipped,10784,1580.15,COD
202820,2024-10-13,2024-10-17,Shipped,10555,831.56,Bank Transfer
202821,2024-02-23,2024-02-28,Disputed,10506,3418.64,Credit Card
202822,2024-07-07,2024-07-16,Disputed,10958,845.5,Bank Transfer
202823,2024-09-20,2024-09-29,In Process,10259,7074.09,Credit Card
202824,2024-01-04,2024-01-07,Cancelled,10217,7298.6,Bank Transfer
202825,2024-06-16,2024-06-19,Delivered,10707,707.55,Bank Transfer
202826,2024-08-10,2024-08-12,Delivered,10554,195.8,Bank Transfer
202827,2024-03-29,2024-04-06,In Process,10003,7374.97,COD
202828,2024-09-28,2024-10-02,Delivered,10133,2107.06,Bank Transfer
202829,2024-03-24,2024-03-26,Cancelled,10245,4836.72,Invoice
202830,2024-08-12,2024-08-14,Delivered,10630,3968.52,Credit Card
202831,2024-08-25,2024-09-03,In Process,10691,7008.9,Credit Card
202832,2024-08-19,2024-08-29,Disputed,10480,209.72,Invoice
202833,2024-02-18,2024-02-22,Disputed,10384,7300.1,Bank Transfer
202834,2024-07-08,2024-07-18,Cancelled,10493,1359.4,Bank Transfer
202835,2024-10-23,2024-10-30,Cancelled,10434,523.92,Invoice
202836,2024-09-20,2024-09-26,Delivered,10723,1310.57,COD
202837,2024-05-02,2024-05-10,Disputed,10980,4757.5,Invoice
202838,2024-01-27,2024-01-31,Cancelled,10549,2233.87,Credit Card
202839,2024-10-08,2024-10-10,In Process,10772,629.3,Bank Transfer
202840,2024-02-09,2024-02-14,In Process,10989,5775.17,Invoice
202841,2024-05-03,2024-05-05,In Process,10565,7485.69,COD
202842,2024-01-10,2024-01-20,Delivered,10249,6457.99,Invoice
202843,2024-04-12,2024-04-15,In Process,10395,1864.03,Credit Card
202844,2024-10-21,2024-10-26,Shipped,10819,5009.98,Bank Transfer
202845,2024-09-12,2024-09-14,Disputed,10876,2209.76,Invoice
202846,2024-06-05,2024-06-12,In Process,10769,2648.02,Invoice
202847,2024-10-11,2024-10-14,Disputed,10514,3938.29,Invoice
202848,2024-08-07,2024-08-13,Disputed,10428,2768.41,Credit Card
202849,2024-07-06,2024-07-16,Delivered,10989,898.01,Credit Card
202850,2024-02-07,2024-02-09,In Process,10890,994.03,Invoice
202851,2024-09-23,2024-09-27,In Process,10998,4675.16,Invoice
202852,2024-08-20,2024-08-25,Delivered,10449,4362.06,Invoice
202853,2024-07-20,2024-07-26,Delivered,10225,5114.99,COD
202854,2024-08-25,2024-08-27,Disputed,10255,4780.28,Credit Card
202855,2024-05-21,2024-05-27,Delivered,10423,3043.32,Credit Card
202856,2024-02-07,2024-02-16,Shipped,10547,2872.84,Invoice
202857,2024-05-27,2024-05-30,Cancelled,10244,6781.15,Bank Transfer
202858,2024-05-13,2024-05-18,Delivered,10848,3914.13,COD
202859,2024-06-12,2024-06-18,Cancelled,10388,930.01,Invoice
202860,2024-02-20,2024-02-26,Delivered,10143,4389.53,Credit Card
202861,2024-10-16,2024-10-24,Shipped,10922,5940.83,Credit Card
202862,2024-07-15,2024-07-25,In Process,10358,6322.23,Bank Transfer
202863,2024-07-19,2024-07-22,Shipped,10755,2607.89,Bank Transfer
202864,2024-05-08,2024-05-12,Shipped,10618,3480.48,Invoice
202865,2024-04-01,2024-04-08,Delivered,10322,7453.92,COD
202866,2024-06-21,2024-06-27,Cancelled,10986,5771.91,COD
202867,2024-02-22,2024-02-26,Delivered,10909,2130.7,COD
202868,2024-09-17,2024-09-23,Disputed,10595,4181.5,Invoice
202869,2024-09-01,2024-09-03,Disputed,10066,152.38,Credit Card
202870,2024-03-19,2024-03-24,Disputed,10007,6130.13,COD
202871,2024-02-25,2024-03-03,Cancelled,10663,6781.7,Credit Card
202872,2024-08-21,2024-08-23,Shipped,10275,2895.59,Bank Transfer
202873,2024-05-13,2024-05-20,Delivered,10439,4261.19,Credit Card
202874,2024-07-13,2024-07-21,In Process,10397,5759.73,Bank Transfer
202875,2024-03-09,2024-03-15,In Process,10539,3233.42,Invoice
202876,2024-06-07,2024-06-12,In Process,10646,1706.84,COD
202877,2024-08-22,2024-08-31,Cancelled,10571,2885.36,Bank Transfer
202878,2024-02-18,2024-02-28,In Process,10776,7429.82,Credit Card
202879,2024-03-18,2024-03-28,In Process,10578,6234.27,COD
202880,2024-06-05,2024-06-13,In Process,10921,6086.58,Credit Card
202881,2024-02-01,2024-02-11,Shipped,10130,5697.39,Bank Transfer
202882,2024-05-25,2024-05-27,Delivered,10006,881.38,Invoice
202883,2024-08-18,2024-08-28,Delivered,10727,6167.49,Invoice
202884,2024-10-03,2024-10-05,Cancelled,10277,2054.57,Invoice
202885,2024-06-08,2024-06-10,Delivered,10270,2919.01,Credit Card
202886,2024-10-22,2024-10-29,Delivered,10360,940.43,COD
202887,2024-03-13,2024-03-21,Disputed,10663,1369.63,COD
202888,2024-07-06,2024-07-12,Delivered,10339,2512.45,Bank Transfer
202889,2024-04-17,2024-04-27,Shipped,10771,6621.38,COD
202890,2024-08-30,2024-09-01,In Process,10386,2675.88,Invoice
202891,2024-01-06,2024-01-15,Cancelled,10585,2108.8,Bank Transfer
202892,2024-08-24,2024-08-26,Cancelled,10014,3069.26,Credit Card
202893,2024-08-27,2024-09-01,Cancelled,10170,6690.39,Invoice
202894,2024-03-19,2024-03-25,In Process,10697,1431.76,COD
202895,2024-04-11,2024-04-21,Shipped,10456,5470.0,Bank Transfer
202896,2024-02-03,2024-02-06,In Process,10554,644.49,Credit Card
202897,2024-09-28,2024-10-08,Shipped,10530,5333.58,COD
202898,2024-08-27,2024-08-30,Delivered,10901,2374.94,COD
202899,2024-02-14,2024-02-16,Delivered,10861,4709.19,COD
202900,2024-05-12,2024-05-17,Shipped,10162,5272.39,COD
202901,2024-06-26,2024-07-06,Cancelled,10602,5556.28,Credit Card
202902,2024-05-31,2024-06-04,In Process,10989,2960.5,Invoice
202903,2024-07-03,2024-07-07,Disputed,10227,960.31,Credit Card
202904,2024-06-23,2024-06-30,Delivered,10427,5483.46,Invoice
202905,2024-08-02,2024-08-07,Cancelled,10186,1394.59,COD
202906,2024-07-31,2024-08-04,Shipped,10670,5621.16,Credit Card
202907,2024-03-06,2024-03-11,Cancelled,10986,386.01,
202908,2024-09-11,2024-09-21,Shipped,10713,6875.69,Bank Transfer
202909,2024-05-31,2024-06-07,Shipped,10771,4486.19,Bank Transfer
202910,2024-03-01,2024-03-08,Cancelled,10804,1037.43,Invoice
202911,2024-09-15,2024-09-23,In Process,10521,7331.31,Invoice
202912,2024-03-29,2024-04-04,In Process,10899,5511.93,Bank Transfer
202913,2024-05-22,2024-05-31,Delivered,10794,6776.84,Bank Transfer
202914,2024-01-23,2024-02-02,In Process,10157,5161.07,Credit Card
202915,2024-06-06,2024-06-15,Cancelled,10011,2190.88,Invoice
202916,2024-03-04,2024-03-09,Cancelled,10032,1288.37,Bank Transfer
202917,2024-07-29,2024-08-02,Delivered,10765,5096.63,Bank Transfer
202918,2024-09-10,2024-09-19,Delivered,10274,66.32,COD
202919,2024-08-21,2024-08-31,In Process,10906,3323.36,Invoice
202920,2024-07-30,2024-08-08,Cancelled,10362,5019.33,Invoice
202921,2024-06-19,2024-06-23,Disputed,10321,2432.56,Invoice
202922,2024-04-25,2024-05-04,Disputed,10216,632.4,Credit Card
202923,2024-04-22,2024-04-26,Disputed,10542,2355.03,COD
202924,2024-03-25,2024-03-31,Delivered,10353,3633.0,Invoice
202925,2024-01-08,2024-01-10,Shipped,10249,3035.95,Invoice
202926,2024-07-05,2024-07-07,Delivered,10079,3373.44,Invoice
202927,2024-02-05,2024-02-10,Cancelled,10887,6465.59,Invoice
202928,2024-06-22,2024-07-01,Cancelled,10362,2740.26,Invoice
202929,2024-01-26,2024-01-30,In Process,10936,6648.34,Invoice
202930,2024-04-03,2024-04-07,Shipped,10989,4088.76,Invoice
202931,2024-01-11,2024-01-20,Disputed,10569,7398.9,COD
202932,2024-09-27,2024-09-30,Shipped,10935,7292.26,Credit Card
202933,2024-03-09,2024-03-18,In Process,10731,3187.69,Bank Transfer
202934,2024-08-16,2024-08-23,In Process,10900,2441.33,COD
202935,2024-09-16,2024-09-25,Shipped,10446,4809.82,Credit Card
202936,2024-10-04,2024-10-12,Cancelled,10328,6217.17,Credit Card
202937,2024-08-25,2024-09-01,Shipped,10239,2669.55,Invoice
202938,2024-09-11,2024-09-14,Disputed,10832,3612.74,COD
202939,2024-04-04,2024-04-13,In Process,10144,2774.25,Bank Transfer
202940,2024-08-10,2024-08-12,In Process,10312,3603.48,COD
202941,2024-03-29,2024-04-07,Disputed,10054,3828.9,Invoice
202942,2024-07-30,2024-08-07,Delivered,10475,1631.47,Invoice
202943,2024-03-03,2024-03-08,Disputed,10470,3954.4,COD
202944,2024-08-11,2024-08-19,Disputed,10995,2937.54,Bank Transfer
202945,2024-02-11,2024-02-20,In Process,10155,6316.79,Invoice
202946,2024-04-03,2024-04-07,Cancelled,10241,6043.29,COD
202947,2024-02-04,2024-02-08,Disputed,10675,6700.24,Bank Transfer
202948,2024-03-08,2024-03-18,In Process,10403,4587.49,COD
202949,2024-08-03,2024-08-06,Cancelled,10605,1866.17,Credit Card
202950,2024-09-17,2024-09-26,Delivered,10608,5061.96,Bank Transfer
202951,2024-10-25,2024-11-04,Disputed,10297,3681.32,Credit Card
202952,2024-04-01,2024-04-06,Disputed,10585,6505.52,Credit Card
202953,2024-04-03,2024-04-13,Cancelled,10244,5856.28,Credit Card
202954,2024-05-24,2024-06-02,Cancelled,10950,1253.1,COD
202955,2024-09-15,2024-09-21,Cancelled,10876,3966.67,Credit Card
202956,2024-04-18,2024-04-25,Shipped,10267,3585.42,Credit Card
202957,2024-03-24,2024-03-30,Delivered,10180,6728.39,Invoice
202958,2024-10-09,2024-10-19,In Process,10923,2693.3,COD
202959,2024-03-10,2024-03-18,In Process,10591,2907.54,COD
202960,2024-03-13,2024-03-16,Disputed,10309,5062.37,Bank Transfer
202961,2024-08-09,2024-08-19,In Process,10700,1065.89,Credit Card
202962,2024-01-11,2024-01-14,Cancelled,10642,4428.16,Credit Card
202963,2024-04-09,2024-04-16,Delivered,10388,3471.02,COD
202964,2024-08-27,2024-09-04,In Process,10514,5048.53,COD
202965,2024-02-14,2024-02-19,Cancelled,10387,3246.18,COD
202966,2024-09-06,2024-09-16,Shipped,10015,4340.8,Invoice
202967,2024-07-01,2024-07-09,Delivered,10840,3408.79,Bank Transfer
202968,2024-02-19,2024-02-21,Delivered,10160,4249.12,COD
202969,2024-07-29,2024-08-07,Shipped,10907,6465.13,Credit Card
202970,2024-01-05,2024-01-08,Delivered,10809,3112.51,Credit Card
202971,2024-03-22,2024-03-28,Cancelled,10066,1388.46,Bank Transfer
202972,2024-08-30,2024-09-04,Cancelled,10800,3521.21,Bank Transfer
202973,2024-03-31,2024-04-05,Disputed,10376,4774.79,COD
202974,2024-02-19,2024-02-23,Cancelled,10078,3542.4,COD
202975,2024-08-01,2024-08-08,Delivered,10537,7418.51,Bank Transfer
202976,2024-01-01,2024-01-03,Delivered,10056,6760.55,Credit Card
202977,2024-03-25,2024-04-01,Disputed,10603,3640.53,Invoice
202978,2024-07-07,2024-07-13,Cancelled,10605,744.96,Bank Transfer
202979,2024-02-12,2024-02-19,Shipped,10170,4129.19,Bank Transfer
202980,2024-09-26,2024-10-04,Delivered,10516,4859.95,Bank Transfer
202981,2024-08-02,2024-08-04,Delivered,10706,3090.8,Credit Card
202982,2024-06-22,2024-06-24,Delivered,10862,324.21,Invoice
202983,2024-03-28,2024-04-07,In Process,10045,1059.61,Invoice
202984,2024-06-11,2024-06-13,Shipped,10098,1839.44,Invoice
202985,2024-10-04,2024-10-12,Delivered,10567,6649.59,Invoice
202986,2024-09-10,2024-09-17,Shipped,10758,3375.53,COD
202987,2024-10-01,2024-10-10,In Process,10705,4782.82,Credit Card
202988,2024-03-30,2024-04-07,Delivered,10852,6465.22,COD
202989,2024-02-21,2024-02-23,In Process,10737,6579.09,COD
202990,2024-10-03,2024-10-05,In Process,10740,5567.7,COD
202991,2024-06-30,2024-07-03,Cancelled,10471,3462.34,Bank Transfer
202992,2024-07-12,2024-07-18,Disputed,10610,5625.44,COD
202993,2024-08-02,2024-08-11,Shipped,10388,4884.3,Invoice
202994,2024-07-26,2024-08-01,Shipped,10053,4279.29,Bank Transfer
202995,2024-10-02,2024-10-10,In Process,10865,905.09,Credit Card
202996,2024-03-17,2024-03-21,Disputed,10275,6390.65,Credit Card
202997,2024-08-20,2024-08-25,Delivered,10279,2739.03,Bank Transfer
202998,2024-05-05,2024-05-10,Cancelled,10476,2855.06,Bank Transfer
202999,2024-05-22,2024-05-28,Disputed,10337,749.38,COD
203000,2024-02-14,2024-02-19,Shipped,10852,2738.95,Invoice
203001,2024-05-12,2024-05-16,Shipped,10990,4675.83,Invoice
203002,2024-07-19,2024-07-22,Cancelled,10931,3882.16,Invoice
203003,2024-01-18,2024-01-25,Delivered,10009,6737.91,Invoice
203004,2024-05-18,2024-05-25,In Process,10814,218.38,Invoice
203005,2024-02-04,2024-02-12,Shipped,10127,609.56,Invoice
203006,2024-02-05,2024-02-07,Delivered,10707,4056.19,Bank Transfer
203007,2024-01-24,2024-01-27,Delivered,10120,6267.6,Credit Card
203008,2024-06-14,2024-06-17,Delivered,10254,7262.14,Bank Transfer
203009,2024-04-16,2024-04-22,Cancelled,10923,3208.87,Bank Transfer
203010,2024-08-13,2024-08-16,Delivered,10032,3721.12,Credit Card
203011,2024-10-02,2024-10-04,Shipped,10647,3379.49,Credit Card
203012,2024-02-10,2024-02-14,Delivered,10295,604.5,Bank Transfer
203013,2024-02-11,2024-02-17,In Process,10189,1051.55,Credit Card
203014,2024-10-09,2024-10-17,Disputed,10306,5456.89,Credit Card
203015,2024-06-26,2024-07-04,Cancelled,10383,6340.28,Invoice
203016,2024-04-01,2024-04-06,In Process,10442,2353.26,COD
203017,2024-09-12,2024-09-19,Shipped,10381,4715.51,COD
203018,2024-07-19,2024-07-23,Disputed,10911,154.95,Invoice
203019,2024-07-06,2024-07-08,Disputed,10427,1588.55,COD
203020,2024-10-21,2024-10-24,Shipped,10953,2455.75,Credit Card
203021,2024-03-01,2024-03-09,In Process,10834,3929.31,Credit Card
203022,2024-01-05,2024-01-09,Shipped,10832,3898.82,Bank Transfer
203023,2024-03-30,2024-04-01,Delivered,10433,1594.08,Credit Card
203024,2024-08-06,2024-08-09,Delivered,10706,742.8,Bank Transfer
203025,2024-04-20,2024-04-25,Cancelled,10506,6538.32,COD
203026,2024-03-27,2024-04-01,Cancelled,10538,4565.83,Invoice
203027,2024-05-12,2024-05-19,Shipped,10222,4901.24,Bank Transfer
203028,2024-03-09,2024-03-14,Shipped,10419,1224.5,COD
203029,2024-07-29,2024-08-01,Disputed,10615,6612.41,COD
203030,2024-07-31,2024-08-07,Delivered,10106,351.12,Credit Card
203031,2024-06-25,2024-06-27,Cancelled,10105,5016.42,Invoice
203032,2024-03-17,2024-03-26,Disputed,10875,5725.61,Bank Transfer
203033,2024-01-31,2024-02-10,Delivered,10148,7313.08,Bank Transfer
203034,2024-04-10,2024-04-17,In Process,10847,7497.07,Bank Transfer
203035,2024-04-05,2024-04-07,Cancelled,10331,5692.3,Credit Card
203036,2024-06-26,2024-07-05,Shipped,10705,5395.8,Invoice
203037,2024-01-04,2024-01-11,In Process,10454,3308.79,Credit Card
203038,2024-01-22,2024-01-31,Disputed,10159,3281.46,Credit Card
203039,2024-06-11,2024-06-14,Cancelled,10041,2916.01,Bank Transfer
203040,2024-09-09,2024-09-15,Disputed,10663,1272.59,Bank Transfer
203041,2024-10-05,2024-10-07,In Process,10560,2506.52,COD
203042,2024-06-23,2024-06-26,Cancelled,10796,7081.58,Invoice
203043,2024-10-01,2024-10-07,Disputed,10706,2972.73,Credit Card
203044,2024-05-22,2024-05-28,Disputed,10370,1787.21,Invoice
