ip,timestamp,method,endpoint,status,response_time_ms,parsed_timestamp
192.168.1.7,07/Nov/2025:17:11:15 +0000,DELETE,/error_page,503,1910,2025-11-07 18:11:15
192.168.1.2,11/Nov/2025:06:53:09 +0000,POST,/cart,503,1438,2025-11-11 07:53:09
192.168.1.3,17/Nov/2025:13:43:57 +0000,POST,/cart,200,25,2025-11-17 14:43:57
192.168.1.13,04/Nov/2025:12:41:16 +0000,POST,/products,200,406,2025-11-04 13:41:16
192.168.1.17,05/Nov/2025:22:15:13 +0000,PUT,/images/logo.png,304,1883,2025-11-05 23:15:13
192.168.1.10,01/Nov/2025:07:55:08 +0000,GET,/search?q=spark,500,316,2025-11-01 08:55:08
192.168.1.5,10/Nov/2025:16:44:44 +0000,PUT,/home,503,472,2025-11-10 17:44:44
192.168.1.13,13/Nov/2025:05:21:54 +0000,DELETE,/products,500,1663,2025-11-13 06:21:54
192.168.1.11,16/Nov/2025:06:25:55 +0000,POST,/products,200,1101,2025-11-16 07:25:55
192.168.1.10,03/Nov/2025:09:29:05 +0000,POST,/checkout,200,477,2025-11-03 10:29:05
192.168.1.7,10/Nov/2025:22:38:14 +0000,DELETE,/api/data,503,1831,2025-11-10 23:38:14
192.168.1.10,05/Nov/2025:17:08:13 +0000,POST,/error_page,200,1010,2025-11-05 18:08:13
192.168.1.4,20/Nov/2025:15:16:51 +0000,GET,/products/123,503,727,2025-11-20 16:16:51
192.168.1.13,16/Nov/2025:19:58:27 +0000,PUT,/checkout,200,651,2025-11-16 20:58:27
192.168.1.19,16/Nov/2025:04:28:05 +0000,PUT,/search?q=spark,200,1269,2025-11-16 05:28:05
192.168.1.10,03/Nov/2025:18:34:05 +0000,DELETE,/images/logo.png,200,1749,2025-11-03 19:34:05
192.168.1.4,20/Nov/2025:15:03:37 +0000,DELETE,/home,503,1603,2025-11-20 16:03:37
192.168.1.18,20/Nov/2025:12:14:08 +0000,DELETE,/products/123,304,675,2025-11-20 13:14:08
192.168.1.12,20/Nov/2025:16:56:54 +0000,DELETE,/api/data,200,527,2025-11-20 17:56:54
192.168.1.18,16/Nov/2025:23:03:42 +0000,DELETE,/error_page,200,1076,2025-11-17 00:03:42
192.168.1.10,03/Nov/2025:05:30:09 +0000,POST,/products/123,503,670,2025-11-03 06:30:09
192.168.1.9,03/Nov/2025:14:16:26 +0000,POST,/checkout,200,613,2025-11-03 15:16:26
192.168.1.19,06/Nov/2025:20:59:17 +0000,GET,/images/logo.png,200,1625,2025-11-06 21:59:17
192.168.1.13,12/Nov/2025:06:29:07 +0000,GET,/home,200,383,2025-11-12 07:29:07
192.168.1.3,14/Nov/2025:08:18:19 +0000,DELETE,/cart,200,1587,2025-11-14 09:18:19
192.168.1.10,03/Nov/2025:12:45:18 +0000,GET,/home,503,1021,2025-11-03 13:45:18
192.168.1.14,19/Nov/2025:21:34:44 +0000,POST,/checkout,200,146,2025-11-19 22:34:44
192.168.1.1,18/Nov/2025:18:22:29 +0000,POST,/checkout,500,1096,2025-11-18 19:22:29
192.168.1.5,05/Nov/2025:12:23:51 +0000,POST,/products,200,342,2025-11-05 13:23:51
192.168.1.7,15/Nov/2025:19:46:56 +0000,DELETE,/search?q=spark,503,948,2025-11-15 20:46:56
192.168.1.19,17/Nov/2025:13:29:25 +0000,GET,/checkout,200,342,2025-11-17 14:29:25
192.168.1.1,14/Nov/2025:22:10:19 +0000,POST,/error_page,503,310,2025-11-14 23:10:19
192.168.1.7,20/Nov/2025:10:47:42 +0000,PUT,/products,200,693,2025-11-20 11:47:42
192.168.1.13,13/Nov/2025:06:37:40 +0000,DELETE,/checkout,200,1318,2025-11-13 07:37:40
192.168.1.10,14/Nov/2025:07:47:03 +0000,DELETE,/products/123,404,1397,2025-11-14 08:47:03
192.168.1.7,10/Nov/2025:08:39:12 +0000,DELETE,/api/data,200,1396,2025-11-10 09:39:12
192.168.1.16,08/Nov/2025:02:22:29 +0000,GET,/images/logo.png,404,1541,2025-11-08 03:22:29
192.168.1.10,15/Nov/2025:12:11:18 +0000,PUT,/error_page,404,1505,2025-11-15 13:11:18
192.168.1.14,14/Nov/2025:08:44:33 +0000,DELETE,/images/logo.png,500,468,2025-11-14 09:44:33
192.168.1.15,09/Nov/2025:12:53:58 +0000,DELETE,/cart,503,736,2025-11-09 13:53:58
192.168.1.14,10/Nov/2025:08:33:05 +0000,GET,/cart,200,313,2025-11-10 09:33:05
192.168.1.1,10/Nov/2025:20:21:02 +0000,POST,/images/logo.png,503,1513,2025-11-10 21:21:02
192.168.1.13,10/Nov/2025:12:28:20 +0000,DELETE,/images/logo.png,200,305,2025-11-10 13:28:20
192.168.1.2,08/Nov/2025:00:35:55 +0000,POST,/error_page,500,1823,2025-11-08 01:35:55
192.168.1.10,08/Nov/2025:21:42:22 +0000,GET,/search?q=spark,404,192,2025-11-08 22:42:22
192.168.1.7,01/Nov/2025:08:38:03 +0000,PUT,/home,200,131,2025-11-01 09:38:03
192.168.1.4,13/Nov/2025:14:25:47 +0000,PUT,/search?q=spark,200,1936,2025-11-13 15:25:47
192.168.1.14,07/Nov/2025:07:15:11 +0000,PUT,/images/logo.png,200,309,2025-11-07 08:15:11
192.168.1.15,10/Nov/2025:14:26:42 +0000,GET,/search?q=spark,200,184,2025-11-10 15:26:42
192.168.1.8,19/Nov/2025:22:01:39 +0000,PUT,/products,503,1790,2025-11-19 23:01:39
192.168.1.12,19/Nov/2025:23:55:27 +0000,POST,/checkout,200,203,2025-11-20 00:55:27
192.168.1.13,09/Nov/2025:00:49:30 +0000,GET,/cart,200,574,2025-11-09 01:49:30
192.168.1.9,02/Nov/2025:19:52:02 +0000,PUT,/products,200,156,2025-11-02 20:52:02
192.168.1.5,19/Nov/2025:11:16:39 +0000,PUT,/home,404,589,2025-11-19 12:16:39
192.168.1.8,07/Nov/2025:18:39:56 +0000,PUT,/products,200,250,2025-11-07 19:39:56
192.168.1.19,17/Nov/2025:08:07:22 +0000,DELETE,/products/123,200,1085,2025-11-17 09:07:22
192.168.1.11,14/Nov/2025:20:35:33 +0000,PUT,/products,200,154,2025-11-14 21:35:33
192.168.1.10,05/Nov/2025:20:29:24 +0000,DELETE,/api/data,200,1162,2025-11-05 21:29:24
192.168.1.13,11/Nov/2025:02:58:51 +0000,DELETE,/products,404,224,2025-11-11 03:58:51
192.168.1.19,16/Nov/2025:09:22:58 +0000,DELETE,/images/logo.png,304,1298,2025-11-16 10:22:58
192.168.1.2,11/Nov/2025:11:12:55 +0000,GET,/home,500,899,2025-11-11 12:12:55
192.168.1.19,18/Nov/2025:04:02:04 +0000,GET,/checkout,404,949,2025-11-18 05:02:04
192.168.1.19,17/Nov/2025:10:35:51 +0000,GET,/checkout,200,1375,2025-11-17 11:35:51
192.168.1.18,06/Nov/2025:10:19:12 +0000,POST,/products,503,218,2025-11-06 11:19:12
192.168.1.8,17/Nov/2025:22:26:39 +0000,PUT,/search?q=spark,200,135,2025-11-17 23:26:39
192.168.1.17,06/Nov/2025:11:54:48 +0000,GET,/api/data,304,598,2025-11-06 12:54:48
192.168.1.13,12/Nov/2025:06:31:58 +0000,DELETE,/home,304,1434,2025-11-12 07:31:58
192.168.1.13,12/Nov/2025:17:13:55 +0000,GET,/images/logo.png,200,80,2025-11-12 18:13:55
192.168.1.4,09/Nov/2025:21:38:20 +0000,POST,/home,200,1969,2025-11-09 22:38:20
192.168.1.17,01/Nov/2025:23:49:08 +0000,POST,/home,500,1932,2025-11-02 00:49:08
192.168.1.15,12/Nov/2025:09:09:51 +0000,DELETE,/api/data,503,361,2025-11-12 10:09:51
192.168.1.12,08/Nov/2025:00:21:29 +0000,GET,/products,200,1192,2025-11-08 01:21:29
192.168.1.1,17/Nov/2025:06:19:04 +0000,DELETE,/api/data,200,622,2025-11-17 07:19:04
192.168.1.19,20/Nov/2025:16:25:20 +0000,PUT,/home,200,1126,2025-11-20 17:25:20
192.168.1.14,02/Nov/2025:10:21:04 +0000,GET,/checkout,200,775,2025-11-02 11:21:04
192.168.1.5,04/Nov/2025:19:05:57 +0000,DELETE,/home,503,745,2025-11-04 20:05:57
192.168.1.13,03/Nov/2025:07:31:14 +0000,GET,/checkout,304,1312,2025-11-03 08:31:14
192.168.1.17,07/Nov/2025:00:30:37 +0000,POST,/home,200,780,2025-11-07 01:30:37
192.168.1.11,08/Nov/2025:20:45:41 +0000,POST,/home,200,308,2025-11-08 21:45:41
192.168.1.14,04/Nov/2025:19:24:50 +0000,PUT,/products/123,304,1545,2025-11-04 20:24:50
192.168.1.7,13/Nov/2025:08:43:08 +0000,POST,/home,304,958,2025-11-13 09:43:08
192.168.1.12,14/Nov/2025:05:19:15 +0000,PUT,/products/123,200,832,2025-11-14 06:19:15
192.168.1.15,20/Nov/2025:16:55:58 +0000,GET,/home,304,1334,2025-11-20 17:55:58
192.168.1.8,20/Nov/2025:01:19:02 +0000,DELETE,/search?q=spark,500,376,2025-11-20 02:19:02
192.168.1.15,18/Nov/2025:21:29:22 +0000,DELETE,/cart,404,1830,2025-11-18 22:29:22
192.168.1.11,20/Nov/2025:16:00:11 +0000,PUT,/cart,500,1213,2025-11-20 17:00:11
192.168.1.11,18/Nov/2025:03:16:39 +0000,PUT,/products/123,404,648,2025-11-18 04:16:39
192.168.1.2,11/Nov/2025:20:59:18 +0000,POST,/home,200,75,2025-11-11 21:59:18
192.168.1.2,12/Nov/2025:13:48:07 +0000,GET,/home,500,1880,2025-11-12 14:48:07
192.168.1.9,13/Nov/2025:07:43:44 +0000,GET,/products/123,500,118,2025-11-13 08:43:44
192.168.1.9,14/Nov/2025:05:50:00 +0000,PUT,/search?q=spark,404,1963,2025-11-14 06:50:00
192.168.1.2,12/Nov/2025:01:49:21 +0000,POST,/images/logo.png,200,1646,2025-11-12 02:49:21
192.168.1.7,05/Nov/2025:19:12:18 +0000,PUT,/checkout,304,346,2025-11-05 20:12:18
192.168.1.13,02/Nov/2025:16:59:32 +0000,POST,/products/123,200,1932,2025-11-02 17:59:32
192.168.1.19,20/Nov/2025:20:55:07 +0000,GET,/api/data,200,1557,2025-11-20 21:55:07
192.168.1.18,20/Nov/2025:07:25:19 +0000,PUT,/home,503,441,2025-11-20 08:25:19
192.168.1.18,12/Nov/2025:20:44:26 +0000,POST,/products/123,200,479,2025-11-12 21:44:26
192.168.1.10,12/Nov/2025:14:01:07 +0000,POST,/cart,503,516,2025-11-12 15:01:07
192.168.1.17,10/Nov/2025:05:00:55 +0000,GET,/search?q=spark,304,147,2025-11-10 06:00:55
192.168.1.16,08/Nov/2025:14:26:09 +0000,POST,/products,200,950,2025-11-08 15:26:09
192.168.1.7,13/Nov/2025:03:31:30 +0000,PUT,/cart,500,1273,2025-11-13 04:31:30
192.168.1.14,03/Nov/2025:12:05:53 +0000,GET,/api/data,200,239,2025-11-03 13:05:53
192.168.1.9,08/Nov/2025:13:02:49 +0000,POST,/cart,200,1359,2025-11-08 14:02:49
192.168.1.1,14/Nov/2025:16:25:05 +0000,DELETE,/products/123,200,1216,2025-11-14 17:25:05
192.168.1.15,20/Nov/2025:19:28:38 +0000,DELETE,/products,200,1817,2025-11-20 20:28:38
192.168.1.9,13/Nov/2025:22:29:05 +0000,DELETE,/checkout,404,762,2025-11-13 23:29:05
192.168.1.9,17/Nov/2025:00:54:41 +0000,GET,/cart,304,1879,2025-11-17 01:54:41
192.168.1.11,04/Nov/2025:12:54:11 +0000,DELETE,/search?q=spark,304,1462,2025-11-04 13:54:11
192.168.1.15,18/Nov/2025:10:17:07 +0000,DELETE,/search?q=spark,200,1680,2025-11-18 11:17:07
192.168.1.11,03/Nov/2025:17:42:18 +0000,DELETE,/checkout,200,914,2025-11-03 18:42:18
192.168.1.2,16/Nov/2025:12:00:01 +0000,GET,/cart,200,265,2025-11-16 13:00:01
192.168.1.19,09/Nov/2025:15:03:29 +0000,GET,/products/123,304,1217,2025-11-09 16:03:29
192.168.1.1,19/Nov/2025:19:40:32 +0000,POST,/products/123,304,34,2025-11-19 20:40:32
192.168.1.3,06/Nov/2025:11:09:44 +0000,PUT,/images/logo.png,200,1438,2025-11-06 12:09:44
192.168.1.12,07/Nov/2025:07:41:41 +0000,POST,/products/123,503,305,2025-11-07 08:41:41
192.168.1.3,08/Nov/2025:08:50:36 +0000,POST,/error_page,200,1916,2025-11-08 09:50:36
192.168.1.17,08/Nov/2025:04:31:57 +0000,PUT,/products,503,770,2025-11-08 05:31:57
192.168.1.11,15/Nov/2025:15:12:25 +0000,POST,/images/logo.png,200,1346,2025-11-15 16:12:25
192.168.1.10,06/Nov/2025:23:36:32 +0000,GET,/api/data,503,1667,2025-11-07 00:36:32
192.168.1.13,07/Nov/2025:22:55:07 +0000,DELETE,/error_page,304,456,2025-11-07 23:55:07
192.168.1.8,16/Nov/2025:06:29:13 +0000,GET,/search?q=spark,503,1006,2025-11-16 07:29:13
192.168.1.16,18/Nov/2025:21:54:40 +0000,POST,/products/123,200,316,2025-11-18 22:54:40
192.168.1.19,02/Nov/2025:16:16:06 +0000,PUT,/home,304,368,2025-11-02 17:16:06
192.168.1.16,06/Nov/2025:07:33:46 +0000,GET,/home,304,1698,2025-11-06 08:33:46
192.168.1.5,02/Nov/2025:17:50:02 +0000,GET,/api/data,304,446,2025-11-02 18:50:02
192.168.1.12,11/Nov/2025:10:58:09 +0000,PUT,/checkout,200,439,2025-11-11 11:58:09
192.168.1.9,10/Nov/2025:01:37:39 +0000,POST,/images/logo.png,404,1800,2025-11-10 02:37:39
192.168.1.5,02/Nov/2025:03:58:31 +0000,POST,/api/data,500,18,2025-11-02 04:58:31
192.168.1.11,15/Nov/2025:17:55:44 +0000,POST,/products,500,564,2025-11-15 18:55:44
192.168.1.6,17/Nov/2025:23:00:32 +0000,DELETE,/home,404,1229,2025-11-18 00:00:32
192.168.1.9,12/Nov/2025:01:33:38 +0000,DELETE,/checkout,304,443,2025-11-12 02:33:38
192.168.1.16,08/Nov/2025:08:39:34 +0000,PUT,/cart,500,588,2025-11-08 09:39:34
192.168.1.15,18/Nov/2025:01:40:59 +0000,PUT,/products,500,651,2025-11-18 02:40:59
192.168.1.8,04/Nov/2025:01:09:54 +0000,DELETE,/error_page,200,1533,2025-11-04 02:09:54
192.168.1.11,03/Nov/2025:11:13:06 +0000,DELETE,/checkout,200,440,2025-11-03 12:13:06
192.168.1.7,05/Nov/2025:12:09:22 +0000,PUT,/products,503,376,2025-11-05 13:09:22
192.168.1.9,20/Nov/2025:05:32:21 +0000,GET,/cart,404,88,2025-11-20 06:32:21
192.168.1.12,16/Nov/2025:23:09:50 +0000,GET,/cart,200,524,2025-11-17 00:09:50
192.168.1.8,11/Nov/2025:04:20:24 +0000,PUT,/api/data,500,206,2025-11-11 05:20:24
192.168.1.6,05/Nov/2025:17:00:55 +0000,POST,/products,200,1883,2025-11-05 18:00:55
192.168.1.13,06/Nov/2025:20:19:17 +0000,GET,/api/data,200,127,2025-11-06 21:19:17
192.168.1.2,18/Nov/2025:00:02:23 +0000,PUT,/images/logo.png,404,782,2025-11-18 01:02:23
192.168.1.19,04/Nov/2025:18:14:56 +0000,PUT,/api/data,200,735,2025-11-04 19:14:56
192.168.1.3,16/Nov/2025:08:46:17 +0000,PUT,/api/data,200,540,2025-11-16 09:46:17
192.168.1.1,03/Nov/2025:05:31:18 +0000,GET,/error_page,500,1405,2025-11-03 06:31:18
192.168.1.13,11/Nov/2025:04:03:44 +0000,DELETE,/checkout,503,1143,2025-11-11 05:03:44
192.168.1.12,06/Nov/2025:19:10:45 +0000,POST,/cart,200,187,2025-11-06 20:10:45
192.168.1.2,08/Nov/2025:14:39:15 +0000,DELETE,/search?q=spark,200,1579,2025-11-08 15:39:15
192.168.1.12,17/Nov/2025:01:43:37 +0000,POST,/search?q=spark,503,1565,2025-11-17 02:43:37
192.168.1.12,06/Nov/2025:21:59:45 +0000,PUT,/error_page,503,1522,2025-11-06 22:59:45
192.168.1.16,13/Nov/2025:02:07:49 +0000,POST,/error_page,200,1586,2025-11-13 03:07:49
192.168.1.3,20/Nov/2025:22:02:01 +0000,GET,/products,200,402,2025-11-20 23:02:01
192.168.1.9,19/Nov/2025:13:10:56 +0000,PUT,/home,200,986,2025-11-19 14:10:56
192.168.1.8,06/Nov/2025:15:51:24 +0000,DELETE,/cart,200,1796,2025-11-06 16:51:24
192.168.1.5,10/Nov/2025:23:49:04 +0000,POST,/error_page,200,371,2025-11-11 00:49:04
192.168.1.7,08/Nov/2025:20:35:04 +0000,GET,/images/logo.png,200,1067,2025-11-08 21:35:04
192.168.1.1,20/Nov/2025:22:20:22 +0000,GET,/error_page,500,1914,2025-11-20 23:20:22
192.168.1.3,01/Nov/2025:12:47:21 +0000,POST,/api/data,200,1401,2025-11-01 13:47:21
192.168.1.10,13/Nov/2025:08:40:25 +0000,DELETE,/cart,404,1051,2025-11-13 09:40:25
192.168.1.13,01/Nov/2025:13:35:04 +0000,GET,/error_page,200,1397,2025-11-01 14:35:04
192.168.1.11,10/Nov/2025:19:42:21 +0000,POST,/products/123,304,943,2025-11-10 20:42:21
192.168.1.6,01/Nov/2025:01:43:17 +0000,PUT,/images/logo.png,404,1652,2025-11-01 02:43:17
192.168.1.19,03/Nov/2025:17:20:01 +0000,GET,/checkout,200,427,2025-11-03 18:20:01
192.168.1.16,17/Nov/2025:12:05:57 +0000,POST,/error_page,500,1939,2025-11-17 13:05:57
192.168.1.6,13/Nov/2025:07:59:03 +0000,GET,/images/logo.png,200,1860,2025-11-13 08:59:03
192.168.1.9,08/Nov/2025:19:18:52 +0000,POST,/search?q=spark,503,1762,2025-11-08 20:18:52
192.168.1.3,13/Nov/2025:18:45:55 +0000,POST,/images/logo.png,200,1464,2025-11-13 19:45:55
192.168.1.10,11/Nov/2025:20:41:34 +0000,DELETE,/error_page,200,1230,2025-11-11 21:41:34
192.168.1.5,13/Nov/2025:10:44:11 +0000,DELETE,/products/123,404,745,2025-11-13 11:44:11
192.168.1.6,13/Nov/2025:22:01:23 +0000,PUT,/home,200,994,2025-11-13 23:01:23
192.168.1.15,10/Nov/2025:02:57:43 +0000,DELETE,/api/data,200,411,2025-11-10 03:57:43
192.168.1.5,11/Nov/2025:04:51:50 +0000,PUT,/products/123,304,441,2025-11-11 05:51:50
192.168.1.18,11/Nov/2025:12:46:40 +0000,DELETE,/search?q=spark,503,1831,2025-11-11 13:46:40
192.168.1.11,11/Nov/2025:11:59:42 +0000,DELETE,/cart,404,1796,2025-11-11 12:59:42
192.168.1.18,05/Nov/2025:13:56:31 +0000,PUT,/products,200,1852,2025-11-05 14:56:31
192.168.1.1,08/Nov/2025:12:38:53 +0000,GET,/products,200,639,2025-11-08 13:38:53
192.168.1.17,15/Nov/2025:17:36:17 +0000,PUT,/search?q=spark,304,1053,2025-11-15 18:36:17
192.168.1.7,18/Nov/2025:11:40:15 +0000,POST,/cart,304,1007,2025-11-18 12:40:15
192.168.1.14,03/Nov/2025:10:39:01 +0000,GET,/search?q=spark,304,1119,2025-11-03 11:39:01
192.168.1.15,13/Nov/2025:23:57:35 +0000,PUT,/error_page,304,197,2025-11-14 00:57:35
192.168.1.3,18/Nov/2025:01:32:24 +0000,PUT,/home,500,355,2025-11-18 02:32:24
192.168.1.15,09/Nov/2025:22:54:51 +0000,GET,/cart,200,1999,2025-11-09 23:54:51
192.168.1.3,10/Nov/2025:12:22:54 +0000,DELETE,/home,500,646,2025-11-10 13:22:54
192.168.1.19,03/Nov/2025:00:56:45 +0000,PUT,/home,404,366,2025-11-03 01:56:45
192.168.1.1,03/Nov/2025:00:44:28 +0000,POST,/products/123,200,114,2025-11-03 01:44:28
192.168.1.13,09/Nov/2025:12:10:35 +0000,DELETE,/error_page,500,397,2025-11-09 13:10:35
192.168.1.3,12/Nov/2025:15:20:02 +0000,GET,/products/123,200,179,2025-11-12 16:20:02
192.168.1.6,05/Nov/2025:15:07:16 +0000,DELETE,/cart,503,1684,2025-11-05 16:07:16
192.168.1.17,04/Nov/2025:22:54:31 +0000,POST,/error_page,500,1061,2025-11-04 23:54:31
192.168.1.1,12/Nov/2025:03:38:41 +0000,GET,/search?q=spark,503,1142,2025-11-12 04:38:41
192.168.1.15,03/Nov/2025:14:03:49 +0000,DELETE,/home,503,346,2025-11-03 15:03:49
192.168.1.8,03/Nov/2025:00:57:38 +0000,POST,/error_page,500,974,2025-11-03 01:57:38
192.168.1.14,14/Nov/2025:07:15:55 +0000,POST,/home,200,1820,2025-11-14 08:15:55
192.168.1.14,08/Nov/2025:12:47:54 +0000,GET,/api/data,500,179,2025-11-08 13:47:54
192.168.1.10,12/Nov/2025:12:44:18 +0000,DELETE,/products,200,31,2025-11-12 13:44:18
192.168.1.8,19/Nov/2025:08:36:47 +0000,PUT,/search?q=spark,200,575,2025-11-19 09:36:47
192.168.1.11,18/Nov/2025:08:40:17 +0000,POST,/images/logo.png,200,475,2025-11-18 09:40:17
192.168.1.10,15/Nov/2025:05:00:02 +0000,GET,/images/logo.png,304,1511,2025-11-15 06:00:02
192.168.1.9,05/Nov/2025:04:11:11 +0000,POST,/error_page,200,1803,2025-11-05 05:11:11
192.168.1.7,11/Nov/2025:20:23:01 +0000,PUT,/images/logo.png,503,31,2025-11-11 21:23:01
192.168.1.3,08/Nov/2025:16:22:48 +0000,PUT,/products,404,1406,2025-11-08 17:22:48
192.168.1.18,18/Nov/2025:08:29:31 +0000,PUT,/home,200,111,2025-11-18 09:29:31
192.168.1.11,07/Nov/2025:21:11:39 +0000,PUT,/error_page,200,142,2025-11-07 22:11:39
192.168.1.9,06/Nov/2025:13:45:39 +0000,DELETE,/error_page,200,681,2025-11-06 14:45:39
192.168.1.1,14/Nov/2025:21:00:30 +0000,GET,/images/logo.png,404,1103,2025-11-14 22:00:30
192.168.1.13,08/Nov/2025:22:47:19 +0000,DELETE,/products,200,349,2025-11-08 23:47:19
192.168.1.4,07/Nov/2025:05:06:46 +0000,PUT,/search?q=spark,304,699,2025-11-07 06:06:46
192.168.1.18,15/Nov/2025:22:18:32 +0000,PUT,/checkout,200,1501,2025-11-15 23:18:32
192.168.1.8,04/Nov/2025:02:06:10 +0000,DELETE,/images/logo.png,200,1903,2025-11-04 03:06:10
192.168.1.14,11/Nov/2025:04:06:15 +0000,DELETE,/checkout,503,1630,2025-11-11 05:06:15
192.168.1.11,03/Nov/2025:08:21:23 +0000,POST,/cart,200,1311,2025-11-03 09:21:23
192.168.1.16,12/Nov/2025:10:31:41 +0000,POST,/error_page,200,783,2025-11-12 11:31:41
192.168.1.18,09/Nov/2025:06:11:28 +0000,DELETE,/products/123,503,476,2025-11-09 07:11:28
192.168.1.18,18/Nov/2025:16:41:45 +0000,POST,/search?q=spark,200,1852,2025-11-18 17:41:45
192.168.1.12,09/Nov/2025:15:14:17 +0000,GET,/error_page,404,1197,2025-11-09 16:14:17
192.168.1.5,08/Nov/2025:01:12:54 +0000,PUT,/images/logo.png,200,1614,2025-11-08 02:12:54
192.168.1.8,19/Nov/2025:12:38:49 +0000,GET,/products,304,1476,2025-11-19 13:38:49
192.168.1.5,14/Nov/2025:18:13:35 +0000,DELETE,/api/data,404,722,2025-11-14 19:13:35
192.168.1.1,08/Nov/2025:17:13:36 +0000,DELETE,/images/logo.png,500,1788,2025-11-08 18:13:36
192.168.1.17,12/Nov/2025:09:44:46 +0000,PUT,/images/logo.png,200,538,2025-11-12 10:44:46
192.168.1.7,04/Nov/2025:23:36:09 +0000,DELETE,/error_page,200,47,2025-11-05 00:36:09
192.168.1.2,10/Nov/2025:23:07:13 +0000,DELETE,/products,304,445,2025-11-11 00:07:13
192.168.1.14,06/Nov/2025:11:01:26 +0000,GET,/search?q=spark,304,850,2025-11-06 12:01:26
192.168.1.13,11/Nov/2025:13:14:42 +0000,GET,/products,404,1001,2025-11-11 14:14:42
192.168.1.12,10/Nov/2025:06:49:26 +0000,DELETE,/home,200,1858,2025-11-10 07:49:26
192.168.1.9,01/Nov/2025:13:48:25 +0000,DELETE,/checkout,503,1369,2025-11-01 14:48:25
192.168.1.16,13/Nov/2025:07:12:49 +0000,GET,/products,304,1314,2025-11-13 08:12:49
192.168.1.19,10/Nov/2025:19:51:58 +0000,POST,/products,200,1369,2025-11-10 20:51:58
192.168.1.10,17/Nov/2025:14:58:28 +0000,DELETE,/checkout,200,1748,2025-11-17 15:58:28
192.168.1.5,17/Nov/2025:20:06:40 +0000,GET,/api/data,500,419,2025-11-17 21:06:40
192.168.1.13,16/Nov/2025:20:55:47 +0000,POST,/search?q=spark,200,1721,2025-11-16 21:55:47
192.168.1.18,16/Nov/2025:05:11:19 +0000,PUT,/images/logo.png,500,1265,2025-11-16 06:11:19
192.168.1.16,09/Nov/2025:18:13:36 +0000,DELETE,/products/123,200,22,2025-11-09 19:13:36
192.168.1.14,20/Nov/2025:19:38:13 +0000,DELETE,/search?q=spark,200,438,2025-11-20 20:38:13
192.168.1.12,12/Nov/2025:17:23:37 +0000,PUT,/products/123,304,1463,2025-11-12 18:23:37
192.168.1.7,13/Nov/2025:16:03:43 +0000,DELETE,/api/data,200,1270,2025-11-13 17:03:43
192.168.1.7,16/Nov/2025:04:51:43 +0000,DELETE,/api/data,200,1922,2025-11-16 05:51:43
192.168.1.9,14/Nov/2025:15:44:12 +0000,POST,/images/logo.png,500,664,2025-11-14 16:44:12
192.168.1.5,15/Nov/2025:12:31:02 +0000,DELETE,/products/123,200,1542,2025-11-15 13:31:02
192.168.1.14,13/Nov/2025:12:47:55 +0000,GET,/api/data,304,355,2025-11-13 13:47:55
192.168.1.19,07/Nov/2025:10:44:50 +0000,POST,/images/logo.png,304,1380,2025-11-07 11:44:50
192.168.1.6,13/Nov/2025:12:46:24 +0000,POST,/products/123,200,855,2025-11-13 13:46:24
192.168.1.17,15/Nov/2025:20:35:33 +0000,POST,/error_page,404,1513,2025-11-15 21:35:33
192.168.1.4,13/Nov/2025:10:11:06 +0000,DELETE,/home,200,1241,2025-11-13 11:11:06
192.168.1.9,17/Nov/2025:12:54:30 +0000,PUT,/checkout,200,26,2025-11-17 13:54:30
192.168.1.16,14/Nov/2025:16:02:22 +0000,DELETE,/api/data,200,1384,2025-11-14 17:02:22
192.168.1.12,06/Nov/2025:16:30:50 +0000,POST,/products,404,1226,2025-11-06 17:30:50
192.168.1.7,04/Nov/2025:03:44:53 +0000,POST,/error_page,503,936,2025-11-04 04:44:53
192.168.1.13,17/Nov/2025:01:27:24 +0000,PUT,/checkout,200,318,2025-11-17 02:27:24
192.168.1.5,05/Nov/2025:01:14:50 +0000,POST,/api/data,500,1000,2025-11-05 02:14:50
192.168.1.14,06/Nov/2025:02:59:50 +0000,POST,/products,404,1038,2025-11-06 03:59:50
192.168.1.3,05/Nov/2025:12:23:06 +0000,POST,/products/123,500,1184,2025-11-05 13:23:06
192.168.1.11,15/Nov/2025:23:53:34 +0000,GET,/products/123,503,1595,2025-11-16 00:53:34
192.168.1.15,17/Nov/2025:12:19:34 +0000,POST,/api/data,200,1520,2025-11-17 13:19:34
192.168.1.3,20/Nov/2025:16:36:47 +0000,POST,/checkout,500,1518,2025-11-20 17:36:47
192.168.1.13,08/Nov/2025:23:11:17 +0000,POST,/home,200,966,2025-11-09 00:11:17
192.168.1.9,17/Nov/2025:18:59:31 +0000,PUT,/products,200,969,2025-11-17 19:59:31
192.168.1.12,02/Nov/2025:08:30:25 +0000,POST,/cart,200,1604,2025-11-02 09:30:25
192.168.1.4,16/Nov/2025:22:44:17 +0000,POST,/api/data,200,951,2025-11-16 23:44:17
192.168.1.4,04/Nov/2025:19:43:36 +0000,GET,/api/data,500,459,2025-11-04 20:43:36
192.168.1.11,01/Nov/2025:21:23:10 +0000,PUT,/products/123,200,995,2025-11-01 22:23:10
192.168.1.18,14/Nov/2025:07:35:22 +0000,PUT,/search?q=spark,304,1504,2025-11-14 08:35:22
